platform,flush_type,operation,access_pattern,io_size(B),blcok_size(B),data_space_size(MB),count,throughput(op/s),bandwidth(MB),avg_latency(ns)
PMEM,nt,write,sequential,4096,1052672,14336,14280,804528,3142,1242.96
PMEM,nt,write,sequential,8192,131072,14336,114688,439705,3435,2274.25
PMEM,nt,write,sequential,8192,135168,14336,111212,415695,3247,2405.61
PMEM,nt,write,sequential,8192,1048576,14336,14336,441616,3450,2264.41
PMEM,nt,write,sequential,8192,1052672,14336,14280,414878,3241,2410.34
PMEM,nt,write,sequential,16384,131072,14336,114688,229532,3586,4356.68
PMEM,nt,write,sequential,16384,135168,14336,111212,229693,3588,4353.62
PMEM,nt,write,sequential,16384,1048576,14336,14336,247640,3869,4038.11
PMEM,nt,write,sequential,16384,1052672,14336,14280,233773,3652,4277.65
PMEM,nt,write,sequential,32768,131072,14336,114688,111156,3473,8996.35
PMEM,nt,write,sequential,32768,135168,14336,111212,116748,3648,8565.43
PMEM,nt,write,sequential,32768,1048576,14336,14336,127736,3991,7828.62
PMEM,nt,write,sequential,32768,1052672,14336,14280,123839,3869,8074.99
PMEM,nt,write,sequential,65536,131072,14336,114688,61760,3860,16191.7
PMEM,nt,write,sequential,65536,135168,14336,111212,62447,3902,16013.4
PMEM,nt,write,sequential,65536,1048576,14336,14336,65523,4095,15261.7
PMEM,nt,write,sequential,65536,1052672,14336,14280,63170,3948,15830.1
PMEM,t,write,sequential,8,131072,14336,114688,1581223,12,632.422
PMEM,t,write,sequential,8,135168,14336,111212,2575710,19,388.242
PMEM,t,write,sequential,8,1048576,14336,14336,1583931,12,631.341
PMEM,t,write,sequential,8,1052672,14336,14280,2580520,19,387.519
PMEM,t,write,sequential,16,131072,14336,114688,1578520,24,633.504
PMEM,t,write,sequential,16,135168,14336,111212,2581604,39,387.356
PMEM,t,write,sequential,16,1048576,14336,14336,1587776,24,629.812
PMEM,t,write,sequential,16,1052672,14336,14280,2579082,39,387.735
PMEM,t,write,sequential,32,131072,14336,114688,1580053,48,632.89
PMEM,t,write,sequential,32,135168,14336,111212,2580413,78,387.535
PMEM,t,write,sequential,32,1048576,14336,14336,1582003,48,632.11
PMEM,t,write,sequential,32,1052672,14336,14280,2580324,78,387.548
PMEM,t,write,sequential,64,131072,14336,114688,1907802,116,524.163
PMEM,t,write,sequential,64,135168,14336,111212,3096488,188,322.946
PMEM,t,write,sequential,64,1048576,14336,14336,1915797,116,521.976
PMEM,t,write,sequential,64,1052672,14336,14280,3101106,189,322.466
PMEM,t,write,sequential,128,131072,14336,114688,1882375,229,531.244
PMEM,t,write,sequential,128,135168,14336,111212,2563498,312,390.092
PMEM,t,write,sequential,128,1048576,14336,14336,1900781,232,526.099
PMEM,t,write,sequential,128,1052672,14336,14280,2522647,307,396.409
PMEM,t,write,sequential,256,131072,14336,114688,1612690,393,620.082
PMEM,t,write,sequential,256,135168,14336,111212,2359649,576,423.792
PMEM,t,write,sequential,256,1048576,14336,14336,1606366,392,622.523
PMEM,t,write,sequential,256,1052672,14336,14280,2346235,572,426.215
PMEM,t,write,sequential,512,131072,14336,114688,1229140,600,813.577
PMEM,t,write,sequential,512,135168,14336,111212,1688362,824,592.29
PMEM,t,write,sequential,512,1048576,14336,14336,1223982,597,817.005
PMEM,t,write,sequential,512,1052672,14336,14280,1698391,829,588.792
PMEM,t,write,sequential,1024,131072,14336,114688,859094,838,1164.02
PMEM,t,write,sequential,1024,135168,14336,111212,1182164,1154,845.906
PMEM,t,write,sequential,1024,1048576,14336,14336,865431,845,1155.49
PMEM,t,write,sequential,1024,1052672,14336,14280,1190227,1162,840.176
PMEM,t,write,sequential,2048,131072,14336,114688,542016,1058,1844.96
PMEM,t,write,sequential,2048,135168,14336,111212,757117,1478,1320.8
PMEM,t,write,sequential,2048,1048576,14336,14336,539151,1053,1854.77
PMEM,t,write,sequential,2048,1052672,14336,14280,758932,1482,1317.64
PMEM,t,write,sequential,4096,131072,14336,114688,374872,1464,2667.57
PMEM,t,write,sequential,4096,135168,14336,111212,431874,1687,2315.49
PMEM,t,write,sequential,4096,1048576,14336,14336,370921,1448,2695.99
PMEM,t,write,sequential,4096,1052672,14336,14280,430031,1679,2325.41
PMEM,t,write,sequential,8192,131072,14336,114688,227451,1776,4396.55
PMEM,t,write,sequential,8192,135168,14336,111212,206748,1615,4836.78
PMEM,t,write,sequential,8192,1048576,14336,14336,220343,1721,4538.37
PMEM,t,write,sequential,8192,1052672,14336,14280,205923,1608,4856.17
PMEM,t,write,sequential,16384,131072,14336,114688,119025,1859,8401.54
PMEM,t,write,sequential,16384,135168,14336,111212,112942,1764,8854.1
PMEM,t,write,sequential,16384,1048576,14336,14336,116382,1818,8592.39
PMEM,t,write,sequential,16384,1052672,14336,14280,113148,1767,8837.98
PMEM,t,write,sequential,32768,131072,14336,114688,59784,1868,16726.9
PMEM,t,write,sequential,32768,135168,14336,111212,58411,1825,17119.9
PMEM,t,write,sequential,32768,1048576,14336,14336,59322,1853,16857.1
PMEM,t,write,sequential,32768,1052672,14336,14280,58529,1829,17085.5
PMEM,t,write,sequential,65536,131072,14336,114688,28632,1789,34925.5
PMEM,t,write,sequential,65536,135168,14336,111212,28387,1774,35226.4
PMEM,t,write,sequential,65536,1048576,14336,14336,28524,1782,35057
PMEM,t,write,sequential,65536,1052672,14336,14280,28374,1773,35242.7
PMEM,nt,write,random,8,131072,14336,114688,1426252,10,701.138
PMEM,nt,write,random,8,135168,14336,111212,1659171,12,602.711
PMEM,nt,write,random,8,1048576,14336,14336,1450545,11,689.396
PMEM,nt,write,random,8,1052672,14336,14280,1692396,12,590.878
PMEM,nt,write,random,16,131072,14336,114688,1435838,21,696.457
PMEM,nt,write,random,16,135168,14336,111212,1652597,25,605.108
PMEM,nt,write,random,16,1048576,14336,14336,1450876,22,689.239
PMEM,nt,write,random,16,1052672,14336,14280,1698193,25,588.861
PMEM,nt,write,random,32,131072,14336,114688,1438532,43,695.153
PMEM,nt,write,random,32,135168,14336,111212,1651787,50,605.405
PMEM,nt,write,random,32,1048576,14336,14336,1452100,44,688.658
PMEM,nt,write,random,32,1052672,14336,14280,1693992,51,590.322
PMEM,nt,write,random,64,131072,14336,114688,1908668,116,523.925
PMEM,nt,write,random,64,135168,14336,111212,3077911,187,324.896
PMEM,nt,write,random,64,1048576,14336,14336,1905143,116,524.895
PMEM,nt,write,random,64,1052672,14336,14280,3133805,191,319.101
PMEM,nt,write,random,128,131072,14336,114688,1868644,228,535.147
PMEM,nt,write,random,128,135168,14336,111212,2873908,350,347.958
PMEM,nt,write,random,128,1048576,14336,14336,1852679,226,539.759
PMEM,nt,write,random,128,1052672,14336,14280,2994741,365,333.919
PMEM,nt,write,random,256,131072,14336,114688,1693094,413,590.634
PMEM,nt,write,random,256,135168,14336,111212,2717213,663,368.024
PMEM,nt,write,random,256,1048576,14336,14336,1686689,411,592.877
PMEM,nt,write,random,256,1052672,14336,14280,2801541,683,356.946
PMEM,nt,write,random,512,131072,14336,114688,1528827,746,654.096
PMEM,nt,write,random,512,135168,14336,111212,2496375,1218,400.581
PMEM,nt,write,random,512,1048576,14336,14336,1521023,742,657.452
PMEM,nt,write,random,512,1052672,14336,14280,2563871,1251,390.035
PMEM,nt,write,random,1024,131072,14336,114688,1272465,1242,785.876
PMEM,nt,write,random,1024,135168,14336,111212,1996208,1949,500.95
PMEM,nt,write,random,1024,1048576,14336,14336,1270018,1240,787.39
PMEM,nt,write,random,1024,1052672,14336,14280,1996878,1950,500.782
PMEM,nt,write,random,2048,131072,14336,114688,696090,1359,1436.6
PMEM,nt,write,random,2048,135168,14336,111212,1032695,2016,968.339
PMEM,nt,write,random,2048,1048576,14336,14336,689550,1346,1450.22
PMEM,nt,write,random,2048,1052672,14336,14280,1047760,2046,954.417
PMEM,nt,write,random,4096,131072,14336,114688,586993,2292,1703.6
PMEM,nt,write,random,4096,135168,14336,111212,691675,2701,1445.77
PMEM,nt,write,random,4096,1048576,14336,14336,629855,2460,1587.67
PMEM,nt,write,random,4096,1052672,14336,14280,691002,2699,1447.17
PMEM,nt,write,random,8192,131072,14336,114688,440388,3440,2270.72
PMEM,nt,write,random,8192,135168,14336,111212,427673,3341,2338.23
PMEM,nt,write,random,8192,1048576,14336,14336,439875,3436,2273.37
PMEM,nt,write,random,8192,1052672,14336,14280,431774,3373,2316.02
PMEM,nt,write,random,16384,131072,14336,114688,229552,3586,4356.3
PMEM,nt,write,random,16384,135168,14336,111212,232216,3628,4306.32
PMEM,nt,write,random,16384,1048576,14336,14336,247023,3859,4048.19
PMEM,nt,write,random,16384,1052672,14336,14280,238224,3722,4197.73
PMEM,nt,write,random,32768,131072,14336,114688,109585,3424,9125.29
PMEM,nt,write,random,32768,135168,14336,111212,118714,3709,8423.55
PMEM,nt,write,random,32768,1048576,14336,14336,128984,4030,7752.84
PMEM,nt,write,random,32768,1052672,14336,14280,125951,3935,7939.59
PMEM,nt,write,random,65536,131072,14336,114688,61386,3836,16290.3
PMEM,nt,write,random,65536,135168,14336,111212,64681,4042,15460.3
PMEM,nt,write,random,65536,1048576,14336,14336,65305,4081,15312.7
PMEM,nt,write,random,65536,1052672,14336,14280,60570,3785,16509.7
PMEM,t,write,random,8,131072,14336,114688,1579996,12,632.913
PMEM,t,write,random,8,135168,14336,111212,2565113,19,389.846
PMEM,t,write,random,8,1048576,14336,14336,1592357,12,628
PMEM,t,write,random,8,1052672,14336,14280,2567074,19,389.549
PMEM,t,write,random,16,131072,14336,114688,1580598,24,632.672
PMEM,t,write,random,16,135168,14336,111212,2548648,38,392.365
PMEM,t,write,random,16,1048576,14336,14336,1587396,24,629.962
PMEM,t,write,random,16,1052672,14336,14280,2538071,38,394
PMEM,t,write,random,32,131072,14336,114688,1578061,48,633.689
PMEM,t,write,random,32,135168,14336,111212,2555300,77,391.343
PMEM,t,write,random,32,1048576,14336,14336,1582982,48,631.719
PMEM,t,write,random,32,1052672,14336,14280,2578267,78,387.857
PMEM,t,write,random,64,131072,14336,114688,1910192,116,523.508
PMEM,t,write,random,64,135168,14336,111212,3046941,185,328.198
PMEM,t,write,random,64,1048576,14336,14336,1913060,116,522.723
PMEM,t,write,random,64,1052672,14336,14280,3066922,187,326.06
PMEM,t,write,random,128,131072,14336,114688,1857982,226,538.218
PMEM,t,write,random,128,135168,14336,111212,2467481,301,405.272
PMEM,t,write,random,128,1048576,14336,14336,1850694,225,540.338
PMEM,t,write,random,128,1052672,14336,14280,2468847,301,405.047
PMEM,t,write,random,256,131072,14336,114688,1601647,391,624.357
PMEM,t,write,random,256,135168,14336,111212,2220862,542,450.276
PMEM,t,write,random,256,1048576,14336,14336,1600198,390,624.922
PMEM,t,write,random,256,1052672,14336,14280,2232469,545,447.934
PMEM,t,write,random,512,131072,14336,114688,1234387,602,810.119
PMEM,t,write,random,512,135168,14336,111212,1642049,801,608.995
PMEM,t,write,random,512,1048576,14336,14336,1229852,600,813.106
PMEM,t,write,random,512,1052672,14336,14280,1650684,805,605.809
PMEM,t,write,random,1024,131072,14336,114688,873575,853,1144.72
PMEM,t,write,random,1024,135168,14336,111212,1164746,1137,858.556
PMEM,t,write,random,1024,1048576,14336,14336,862749,842,1159.08
PMEM,t,write,random,1024,1052672,14336,14280,1165642,1138,857.896
PMEM,t,write,random,2048,131072,14336,114688,540579,1055,1849.87
PMEM,t,write,random,2048,135168,14336,111212,683167,1334,1463.77
PMEM,t,write,random,2048,1048576,14336,14336,539637,1053,1853.1
PMEM,t,write,random,2048,1052672,14336,14280,681272,1330,1467.84
PMEM,t,write,random,4096,131072,14336,114688,375889,1468,2660.36
PMEM,t,write,random,4096,135168,14336,111212,393254,1536,2542.88
PMEM,t,write,random,4096,1048576,14336,14336,372034,1453,2687.92
PMEM,t,write,random,4096,1052672,14336,14280,391127,1527,2556.71
PMEM,t,write,random,8192,131072,14336,114688,227203,1775,4401.34
PMEM,t,write,random,8192,135168,14336,111212,216318,1689,4622.81
PMEM,t,write,random,8192,1048576,14336,14336,219207,1712,4561.89
PMEM,t,write,random,8192,1052672,14336,14280,215612,1684,4637.96
PMEM,t,write,random,16384,131072,14336,114688,118411,1850,8445.15
PMEM,t,write,random,16384,135168,14336,111212,115044,1797,8692.27
PMEM,t,write,random,16384,1048576,14336,14336,115527,1805,8655.97
PMEM,t,write,random,16384,1052672,14336,14280,115740,1808,8640.03
PMEM,t,write,random,32768,131072,14336,114688,59757,1867,16734.2
PMEM,t,write,random,32768,135168,14336,111212,58797,1837,17007.6
PMEM,t,write,random,32768,1048576,14336,14336,59488,1859,16810
PMEM,t,write,random,32768,1052672,14336,14280,59138,1848,16909.4
PMEM,t,write,random,65536,131072,14336,114688,28639,1789,34916.8
PMEM,t,write,random,65536,135168,14336,111212,28517,1782,35065.8
PMEM,t,write,random,65536,1048576,14336,14336,28478,1779,35113.7
PMEM,t,write,random,65536,1052672,14336,14280,28347,1771,35276.1
PMEM,nt,read,sequential,8,131072,14336,114688,2545336,19,392.875
PMEM,nt,read,sequential,8,135168,14336,111212,2405239,18,415.759
PMEM,nt,read,sequential,8,1048576,14336,14336,2506073,19,399.031
PMEM,nt,read,sequential,8,1052672,14336,14280,2584987,19,386.849
PMEM,nt,read,sequential,16,131072,14336,114688,2534326,38,394.582
PMEM,nt,read,sequential,16,135168,14336,111212,2480542,37,403.138
PMEM,nt,read,sequential,16,1048576,14336,14336,2519350,38,396.928
PMEM,nt,read,sequential,16,1052672,14336,14280,2579829,39,387.623
PMEM,nt,read,sequential,32,131072,14336,114688,2525156,77,396.015
PMEM,nt,read,sequential,32,135168,14336,111212,2468078,75,405.174
PMEM,nt,read,sequential,32,1048576,14336,14336,2481423,75,402.995
PMEM,nt,read,sequential,32,1052672,14336,14280,2576857,78,388.07
PMEM,nt,read,sequential,64,131072,14336,114688,2528806,154,395.443
PMEM,nt,read,sequential,64,135168,14336,111212,2650325,161,377.312
PMEM,nt,read,sequential,64,1048576,14336,14336,2505470,152,399.127
PMEM,nt,read,sequential,64,1052672,14336,14280,2497293,152,400.433
PMEM,nt,read,sequential,128,131072,14336,114688,2344650,286,426.503
PMEM,nt,read,sequential,128,135168,14336,111212,2431279,296,411.306
PMEM,nt,read,sequential,128,1048576,14336,14336,2326394,283,429.85
PMEM,nt,read,sequential,128,1052672,14336,14280,2365701,288,422.708
PMEM,nt,read,sequential,256,131072,14336,114688,2318337,566,431.344
PMEM,nt,read,sequential,256,135168,14336,111212,2411005,588,414.765
PMEM,nt,read,sequential,256,1048576,14336,14336,2299552,561,434.867
PMEM,nt,read,sequential,256,1052672,14336,14280,2330321,568,429.125
PMEM,nt,read,sequential,512,131072,14336,114688,2197757,1073,455.009
PMEM,nt,read,sequential,512,135168,14336,111212,2149497,1049,465.225
PMEM,nt,read,sequential,512,1048576,14336,14336,2169409,1059,460.955
PMEM,nt,read,sequential,512,1052672,14336,14280,2252003,1099,444.049
PMEM,nt,read,sequential,1024,131072,14336,114688,1794172,1752,557.36
PMEM,nt,read,sequential,1024,135168,14336,111212,1945541,1899,513.996
PMEM,nt,read,sequential,1024,1048576,14336,14336,1770372,1728,564.853
PMEM,nt,read,sequential,1024,1052672,14336,14280,1928734,1883,518.475
PMEM,nt,read,sequential,2048,131072,14336,114688,1201806,2347,832.081
PMEM,nt,read,sequential,2048,135168,14336,111212,1207179,2357,828.377
PMEM,nt,read,sequential,2048,1048576,14336,14336,1198569,2340,834.328
PMEM,nt,read,sequential,2048,1052672,14336,14280,1210000,2363,826.446
PMEM,nt,read,sequential,4096,131072,14336,114688,681979,2663,1466.32
PMEM,nt,read,sequential,4096,135168,14336,111212,675771,2639,1479.79
PMEM,nt,read,sequential,4096,1048576,14336,14336,674909,2636,1481.68
PMEM,nt,read,sequential,4096,1052672,14336,14280,669099,2613,1494.55
PMEM,nt,read,sequential,8192,131072,14336,114688,394062,3078,2537.67
PMEM,nt,read,sequential,8192,135168,14336,111212,395780,3092,2526.65
PMEM,nt,read,sequential,8192,1048576,14336,14336,394581,3082,2534.33
PMEM,nt,read,sequential,8192,1052672,14336,14280,394242,3080,2536.51
PMEM,nt,read,sequential,16384,131072,14336,114688,182249,2847,5486.99
PMEM,nt,read,sequential,16384,135168,14336,111212,182210,2847,5488.16
PMEM,nt,read,sequential,16384,1048576,14336,14336,181292,2832,5515.95
PMEM,nt,read,sequential,16384,1052672,14336,14280,181816,2840,5500.05
PMEM,nt,read,sequential,32768,131072,14336,114688,90097,2815,11099.1
PMEM,nt,read,sequential,32768,135168,14336,111212,90441,2826,11056.9
PMEM,nt,read,sequential,32768,1048576,14336,14336,90865,2839,11005.2
PMEM,nt,read,sequential,32768,1052672,14336,14280,90395,2824,11062.5
PMEM,nt,read,sequential,65536,131072,14336,114688,45966,2872,21754.9
PMEM,nt,read,sequential,65536,135168,14336,111212,46002,2875,21737.9
PMEM,nt,read,sequential,65536,1048576,14336,14336,46221,2888,21635.1
PMEM,nt,read,sequential,65536,1052672,14336,14280,46037,2877,21721.3
PMEM,t,read,sequential,8,131072,14336,114688,2537745,19,394.051
PMEM,t,read,sequential,8,135168,14336,111212,2686431,20,372.241
PMEM,t,read,sequential,8,1048576,14336,14336,2515806,19,397.487
PMEM,t,read,sequential,8,1052672,14336,14280,2196313,16,455.308
PMEM,t,read,sequential,16,131072,14336,114688,2548375,38,392.407
PMEM,t,read,sequential,16,135168,14336,111212,2677816,40,373.439
PMEM,t,read,sequential,16,1048576,14336,14336,2476413,37,403.81
PMEM,t,read,sequential,16,1052672,14336,14280,2204534,33,453.61
PMEM,t,read,sequential,32,131072,14336,114688,2521804,76,396.541
PMEM,t,read,sequential,32,135168,14336,111212,2617234,79,382.083
PMEM,t,read,sequential,32,1048576,14336,14336,2507391,76,398.821
PMEM,t,read,sequential,32,1052672,14336,14280,2560329,78,390.575
PMEM,t,read,sequential,64,131072,14336,114688,2524778,154,396.074
PMEM,t,read,sequential,64,135168,14336,111212,2451815,149,407.861
PMEM,t,read,sequential,64,1048576,14336,14336,2499861,152,400.022
PMEM,t,read,sequential,64,1052672,14336,14280,2513540,153,397.845
PMEM,t,read,sequential,128,131072,14336,114688,2346992,286,426.077
PMEM,t,read,sequential,128,135168,14336,111212,2483397,303,402.674
PMEM,t,read,sequential,128,1048576,14336,14336,2323394,283,430.405
PMEM,t,read,sequential,128,1052672,14336,14280,2372905,289,421.424
PMEM,t,read,sequential,256,131072,14336,114688,2321463,566,430.763
PMEM,t,read,sequential,256,135168,14336,111212,2270690,554,440.395
PMEM,t,read,sequential,256,1048576,14336,14336,2311834,564,432.557
PMEM,t,read,sequential,256,1052672,14336,14280,2341177,571,427.136
PMEM,t,read,sequential,512,131072,14336,114688,2197346,1072,455.094
PMEM,t,read,sequential,512,135168,14336,111212,2157962,1053,463.4
PMEM,t,read,sequential,512,1048576,14336,14336,2167015,1058,461.464
PMEM,t,read,sequential,512,1052672,14336,14280,2083883,1017,479.873
PMEM,t,read,sequential,1024,131072,14336,114688,1785030,1743,560.215
PMEM,t,read,sequential,1024,135168,14336,111212,1932662,1887,517.421
PMEM,t,read,sequential,1024,1048576,14336,14336,1783026,1741,560.844
PMEM,t,read,sequential,1024,1052672,14336,14280,1929477,1884,518.275
PMEM,t,read,sequential,2048,131072,14336,114688,1197527,2338,835.054
PMEM,t,read,sequential,2048,135168,14336,111212,1203542,2350,830.88
PMEM,t,read,sequential,2048,1048576,14336,14336,1198953,2341,834.06
PMEM,t,read,sequential,2048,1052672,14336,14280,1212607,2368,824.669
PMEM,t,read,sequential,4096,131072,14336,114688,679092,2652,1472.55
PMEM,t,read,sequential,4096,135168,14336,111212,675080,2637,1481.31
PMEM,t,read,sequential,4096,1048576,14336,14336,675890,2640,1479.53
PMEM,t,read,sequential,4096,1052672,14336,14280,666831,2604,1499.63
PMEM,t,read,sequential,8192,131072,14336,114688,397286,3103,2517.07
PMEM,t,read,sequential,8192,135168,14336,111212,397674,3106,2514.62
PMEM,t,read,sequential,8192,1048576,14336,14336,394582,3082,2534.33
PMEM,t,read,sequential,8192,1052672,14336,14280,395119,3086,2530.88
PMEM,t,read,sequential,16384,131072,14336,114688,182472,2851,5480.28
PMEM,t,read,sequential,16384,135168,14336,111212,182394,2849,5482.63
PMEM,t,read,sequential,16384,1048576,14336,14336,181883,2841,5498.03
PMEM,t,read,sequential,16384,1052672,14336,14280,182121,2845,5490.85
PMEM,t,read,sequential,32768,131072,14336,114688,90424,2825,11058.9
PMEM,t,read,sequential,32768,135168,14336,111212,90809,2837,11012.1
PMEM,t,read,sequential,32768,1048576,14336,14336,90546,2829,11044
PMEM,t,read,sequential,32768,1052672,14336,14280,90700,2834,11025.3
PMEM,t,read,sequential,65536,131072,14336,114688,45997,2874,21740.3
PMEM,t,read,sequential,65536,135168,14336,111212,45903,2868,21785
PMEM,t,read,sequential,65536,1048576,14336,14336,46097,2881,21693.1
PMEM,t,read,sequential,65536,1052672,14336,14280,46002,2875,21738
PMEM,nt,read,random,8,131072,14336,114688,2457091,18,406.985
PMEM,nt,read,random,8,135168,14336,111212,2584272,19,386.956
PMEM,nt,read,random,8,1048576,14336,14336,2477649,18,403.608
PMEM,nt,read,random,8,1052672,14336,14280,2171854,16,460.436
PMEM,nt,read,random,16,131072,14336,114688,2460747,37,406.381
PMEM,nt,read,random,16,135168,14336,111212,2407593,36,415.352
PMEM,nt,read,random,16,1048576,14336,14336,2466197,37,405.483
PMEM,nt,read,random,16,1052672,14336,14280,2565672,39,389.761
PMEM,nt,read,random,32,131072,14336,114688,2431967,74,411.19
PMEM,nt,read,random,32,135168,14336,111212,2403166,73,416.118
PMEM,nt,read,random,32,1048576,14336,14336,2397597,73,417.084
PMEM,nt,read,random,32,1052672,14336,14280,2541282,77,393.502
PMEM,nt,read,random,64,131072,14336,114688,2438914,148,410.019
PMEM,nt,read,random,64,135168,14336,111212,2512548,153,398.002
PMEM,nt,read,random,64,1048576,14336,14336,2459110,150,406.651
PMEM,nt,read,random,64,1052672,14336,14280,2509806,153,398.437
PMEM,nt,read,random,128,131072,14336,114688,2269522,277,440.621
PMEM,nt,read,random,128,135168,14336,111212,2219781,270,450.495
PMEM,nt,read,random,128,1048576,14336,14336,2276868,277,439.2
PMEM,nt,read,random,128,1052672,14336,14280,2304518,281,433.93
PMEM,nt,read,random,256,131072,14336,114688,2288745,558,436.921
PMEM,nt,read,random,256,135168,14336,111212,2142997,523,466.636
PMEM,nt,read,random,256,1048576,14336,14336,2298189,561,435.125
PMEM,nt,read,random,256,1052672,14336,14280,2241818,547,446.066
PMEM,nt,read,random,512,131072,14336,114688,2122729,1036,471.092
PMEM,nt,read,random,512,135168,14336,111212,2063429,1007,484.63
PMEM,nt,read,random,512,1048576,14336,14336,2125514,1037,470.474
PMEM,nt,read,random,512,1052672,14336,14280,2188449,1068,456.944
PMEM,nt,read,random,1024,131072,14336,114688,1476076,1441,677.472
PMEM,nt,read,random,1024,135168,14336,111212,1509808,1474,662.336
PMEM,nt,read,random,1024,1048576,14336,14336,1468419,1434,681.004
PMEM,nt,read,random,1024,1052672,14336,14280,1476931,1442,677.079
PMEM,nt,read,random,2048,131072,14336,114688,1193782,2331,837.674
PMEM,nt,read,random,2048,135168,14336,111212,1185825,2316,843.295
PMEM,nt,read,random,2048,1048576,14336,14336,1191951,2328,838.96
PMEM,nt,read,random,2048,1052672,14336,14280,1200378,2344,833.071
PMEM,nt,read,random,4096,131072,14336,114688,671558,2623,1489.07
PMEM,nt,read,random,4096,135168,14336,111212,660118,2578,1514.88
PMEM,nt,read,random,4096,1048576,14336,14336,669183,2613,1494.36
PMEM,nt,read,random,4096,1052672,14336,14280,661208,2582,1512.38
PMEM,nt,read,random,8192,131072,14336,114688,394438,3081,2535.25
PMEM,nt,read,random,8192,135168,14336,111212,391947,3062,2551.36
PMEM,nt,read,random,8192,1048576,14336,14336,393554,3074,2540.95
PMEM,nt,read,random,8192,1052672,14336,14280,386033,3015,2590.45
PMEM,nt,read,random,16384,131072,14336,114688,181787,2840,5500.92
PMEM,nt,read,random,16384,135168,14336,111212,180811,2825,5530.62
PMEM,nt,read,random,16384,1048576,14336,14336,180809,2825,5530.69
PMEM,nt,read,random,16384,1052672,14336,14280,182042,2844,5493.22
PMEM,nt,read,random,32768,131072,14336,114688,90237,2819,11081.9
PMEM,nt,read,random,32768,135168,14336,111212,90736,2835,11020.9
PMEM,nt,read,random,32768,1048576,14336,14336,90356,2823,11067.3
PMEM,nt,read,random,32768,1052672,14336,14280,90778,2836,11015.8
PMEM,nt,read,random,65536,131072,14336,114688,46153,2884,21666.7
PMEM,nt,read,random,65536,135168,14336,111212,45937,2871,21768.9
PMEM,nt,read,random,65536,1048576,14336,14336,46157,2884,21665
PMEM,nt,read,random,65536,1052672,14336,14280,46208,2888,21641
PMEM,t,read,random,8,131072,14336,114688,2465365,18,405.619
