platform,flush_type,operation,access_pattern,io_size(B),blcok_size(B),data_space_size(MB),count,throughput(op/s),bandwidth(MB),avg_latency(ns)
PMEM,nt,write,sequential,1024,1052672,14336,14280,2270898,2217,440.354
PMEM,nt,write,sequential,2048,131072,14336,114688,699619,1366,1429.35
PMEM,nt,write,sequential,2048,135168,14336,111212,1267115,2474,789.194
PMEM,nt,write,sequential,2048,1048576,14336,14336,697888,1363,1432.89
PMEM,nt,write,sequential,2048,1052672,14336,14280,1266189,2473,789.771
PMEM,nt,write,sequential,4096,131072,14336,114688,637939,2491,1567.55
PMEM,nt,write,sequential,4096,135168,14336,111212,804206,3141,1243.46
PMEM,nt,write,sequential,4096,1048576,14336,14336,601394,2349,1662.8
PMEM,nt,write,sequential,4096,1052672,14336,14280,767431,2997,1303.05
PMEM,nt,write,sequential,8192,131072,14336,114688,410140,3204,2438.19
PMEM,nt,write,sequential,8192,135168,14336,111212,390604,3051,2560.13
PMEM,nt,write,sequential,8192,1048576,14336,14336,440993,3445,2267.61
PMEM,nt,write,sequential,8192,1052672,14336,14280,418860,3272,2387.43
PMEM,nt,write,sequential,16384,131072,14336,114688,230533,3602,4337.77
PMEM,nt,write,sequential,16384,135168,14336,111212,230161,3596,4344.78
PMEM,nt,write,sequential,16384,1048576,14336,14336,248782,3887,4019.58
PMEM,nt,write,sequential,16384,1052672,14336,14280,234914,3670,4256.86
PMEM,nt,write,sequential,32768,131072,14336,114688,122998,3843,8130.18
PMEM,nt,write,sequential,32768,135168,14336,111212,110739,3460,9030.2
PMEM,nt,write,sequential,32768,1048576,14336,14336,124555,3892,8028.54
PMEM,nt,write,sequential,32768,1052672,14336,14280,120320,3760,8311.13
PMEM,nt,write,sequential,65536,131072,14336,114688,63488,3968,15751
PMEM,nt,write,sequential,65536,135168,14336,111212,60277,3767,16589.9
PMEM,nt,write,sequential,65536,1048576,14336,14336,65823,4113,15192
PMEM,nt,write,sequential,65536,1052672,14336,14280,66006,4125,15149.9
PMEM,t,write,sequential,8,131072,14336,114688,1582730,12,631.82
PMEM,t,write,sequential,8,135168,14336,111212,2601492,19,384.395
PMEM,t,write,sequential,8,1048576,14336,14336,1576065,12,634.491
PMEM,t,write,sequential,8,1052672,14336,14280,2607972,19,383.44
PMEM,t,write,sequential,16,131072,14336,114688,1583722,24,631.424
PMEM,t,write,sequential,16,135168,14336,111212,2599842,39,384.639
PMEM,t,write,sequential,16,1048576,14336,14336,1578758,24,633.409
PMEM,t,write,sequential,16,1052672,14336,14280,2608229,39,383.402
PMEM,t,write,sequential,32,131072,14336,114688,1582876,48,631.761
PMEM,t,write,sequential,32,135168,14336,111212,2599430,79,384.7
PMEM,t,write,sequential,32,1048576,14336,14336,1575343,48,634.782
PMEM,t,write,sequential,32,1052672,14336,14280,2607311,79,383.537
PMEM,t,write,sequential,64,131072,14336,114688,1914133,116,522.43
PMEM,t,write,sequential,64,135168,14336,111212,3117857,190,320.733
PMEM,t,write,sequential,64,1048576,14336,14336,1901636,116,525.863
PMEM,t,write,sequential,64,1052672,14336,14280,3109043,189,321.642
PMEM,t,write,sequential,128,131072,14336,114688,1883032,229,531.058
PMEM,t,write,sequential,128,135168,14336,111212,2582462,315,387.227
PMEM,t,write,sequential,128,1048576,14336,14336,1885081,230,530.481
PMEM,t,write,sequential,128,1052672,14336,14280,2557321,312,391.034
PMEM,t,write,sequential,256,131072,14336,114688,1616206,394,618.733
PMEM,t,write,sequential,256,135168,14336,111212,2347327,573,426.016
PMEM,t,write,sequential,256,1048576,14336,14336,1592537,388,627.929
PMEM,t,write,sequential,256,1052672,14336,14280,2362977,576,423.195
PMEM,t,write,sequential,512,131072,14336,114688,1192053,582,838.888
PMEM,t,write,sequential,512,135168,14336,111212,1499553,732,666.865
PMEM,t,write,sequential,512,1048576,14336,14336,1192960,582,838.25
PMEM,t,write,sequential,512,1052672,14336,14280,1526575,745,655.061
PMEM,t,write,sequential,1024,131072,14336,114688,863245,843,1158.42
PMEM,t,write,sequential,1024,135168,14336,111212,1180822,1153,846.867
PMEM,t,write,sequential,1024,1048576,14336,14336,864686,844,1156.49
PMEM,t,write,sequential,1024,1052672,14336,14280,1185651,1157,843.418
PMEM,t,write,sequential,2048,131072,14336,114688,542425,1059,1843.57
PMEM,t,write,sequential,2048,135168,14336,111212,751451,1467,1330.76
PMEM,t,write,sequential,2048,1048576,14336,14336,538948,1052,1855.46
PMEM,t,write,sequential,2048,1052672,14336,14280,757176,1478,1320.7
PMEM,t,write,sequential,4096,131072,14336,114688,375141,1465,2665.66
PMEM,t,write,sequential,4096,135168,14336,111212,433165,1692,2308.59
PMEM,t,write,sequential,4096,1048576,14336,14336,374584,1463,2669.62
PMEM,t,write,sequential,4096,1052672,14336,14280,430898,1683,2320.73
PMEM,t,write,sequential,8192,131072,14336,114688,227368,1776,4398.15
PMEM,t,write,sequential,8192,135168,14336,111212,205989,1609,4854.61
PMEM,t,write,sequential,8192,1048576,14336,14336,218795,1709,4570.47
PMEM,t,write,sequential,8192,1052672,14336,14280,205350,1604,4869.73
PMEM,t,write,sequential,16384,131072,14336,114688,118567,1852,8433.98
PMEM,t,write,sequential,16384,135168,14336,111212,112833,1763,8862.62
PMEM,t,write,sequential,16384,1048576,14336,14336,117186,1831,8533.4
PMEM,t,write,sequential,16384,1052672,14336,14280,112810,1762,8864.41
PMEM,t,write,sequential,32768,131072,14336,114688,59916,1872,16689.9
PMEM,t,write,sequential,32768,135168,14336,111212,58531,1829,17084.9
PMEM,t,write,sequential,32768,1048576,14336,14336,59165,1848,16901.8
PMEM,t,write,sequential,32768,1052672,14336,14280,58136,1816,17201
PMEM,t,write,sequential,65536,131072,14336,114688,28619,1788,34941.5
PMEM,t,write,sequential,65536,135168,14336,111212,28308,1769,35325.1
PMEM,t,write,sequential,65536,1048576,14336,14336,28649,1790,34905.1
PMEM,t,write,sequential,65536,1052672,14336,14280,28376,1773,35239.9
PMEM,nt,write,random,8,131072,14336,114688,1441577,10,693.685
PMEM,nt,write,random,8,135168,14336,111212,1653541,12,604.762
PMEM,nt,write,random,8,1048576,14336,14336,1451332,11,689.022
PMEM,nt,write,random,8,1052672,14336,14280,1696276,12,589.527
PMEM,nt,write,random,16,131072,14336,114688,1437119,21,695.836
PMEM,nt,write,random,16,135168,14336,111212,1647032,25,607.153
PMEM,nt,write,random,16,1048576,14336,14336,1452784,22,688.333
PMEM,nt,write,random,16,1052672,14336,14280,1699925,25,588.261
PMEM,nt,write,random,32,131072,14336,114688,1435325,43,696.706
PMEM,nt,write,random,32,135168,14336,111212,1648839,50,606.487
PMEM,nt,write,random,32,1048576,14336,14336,1450910,44,689.223
PMEM,nt,write,random,32,1052672,14336,14280,1701730,51,587.637
PMEM,nt,write,random,64,131072,14336,114688,1916099,116,521.893
PMEM,nt,write,random,64,135168,14336,111212,3007753,183,332.474
PMEM,nt,write,random,64,1048576,14336,14336,1895969,115,527.435
PMEM,nt,write,random,64,1052672,14336,14280,3152985,192,317.16
PMEM,nt,write,random,128,131072,14336,114688,1873437,228,533.778
PMEM,nt,write,random,128,135168,14336,111212,2911276,355,343.492
PMEM,nt,write,random,128,1048576,14336,14336,1851719,226,540.039
PMEM,nt,write,random,128,1052672,14336,14280,2976416,363,335.974
PMEM,nt,write,random,256,131072,14336,114688,1696494,414,589.451
PMEM,nt,write,random,256,135168,14336,111212,2822702,689,354.27
PMEM,nt,write,random,256,1048576,14336,14336,1687841,412,592.473
PMEM,nt,write,random,256,1052672,14336,14280,2833478,691,352.923
PMEM,nt,write,random,512,131072,14336,114688,1537013,750,650.612
PMEM,nt,write,random,512,135168,14336,111212,2518923,1229,396.995
PMEM,nt,write,random,512,1048576,14336,14336,1521415,742,657.283
PMEM,nt,write,random,512,1052672,14336,14280,2585978,1262,386.701
PMEM,nt,write,random,1024,131072,14336,114688,1276504,1246,783.39
PMEM,nt,write,random,1024,135168,14336,111212,1993309,1946,501.678
PMEM,nt,write,random,1024,1048576,14336,14336,1261058,1231,792.985
PMEM,nt,write,random,1024,1052672,14336,14280,2013473,1966,496.654
PMEM,nt,write,random,2048,131072,14336,114688,698063,1363,1432.53
PMEM,nt,write,random,2048,135168,14336,111212,1065600,2081,938.438
PMEM,nt,write,random,2048,1048576,14336,14336,695281,1357,1438.27
PMEM,nt,write,random,2048,1052672,14336,14280,1073965,2097,931.129
PMEM,nt,write,random,4096,131072,14336,114688,637795,2491,1567.9
PMEM,nt,write,random,4096,135168,14336,111212,679624,2654,1471.4
PMEM,nt,write,random,4096,1048576,14336,14336,602478,2353,1659.81
PMEM,nt,write,random,4096,1052672,14336,14280,660520,2580,1513.96
PMEM,nt,write,random,8192,131072,14336,114688,409412,3198,2442.52
PMEM,nt,write,random,8192,135168,14336,111212,411382,3213,2430.83
PMEM,nt,write,random,8192,1048576,14336,14336,444502,3472,2249.71
PMEM,nt,write,random,8192,1052672,14336,14280,434551,3394,2301.22
PMEM,nt,write,random,16384,131072,14336,114688,230746,3605,4333.76
PMEM,nt,write,random,16384,135168,14336,111212,233215,3643,4287.88
PMEM,nt,write,random,16384,1048576,14336,14336,248357,3880,4026.46
PMEM,nt,write,random,16384,1052672,14336,14280,236547,3696,4227.47
PMEM,nt,write,random,32768,131072,14336,114688,122009,3812,8196.08
PMEM,nt,write,random,32768,135168,14336,111212,112527,3516,8886.73
PMEM,nt,write,random,32768,1048576,14336,14336,127268,3977,7857.38
PMEM,nt,write,random,32768,1052672,14336,14280,121842,3807,8207.31
PMEM,nt,write,random,65536,131072,14336,114688,64015,4000,15621.2
PMEM,nt,write,random,65536,135168,14336,111212,61559,3847,16244.5
PMEM,nt,write,random,65536,1048576,14336,14336,66054,4128,15139.1
PMEM,nt,write,random,65536,1052672,14336,14280,66398,4149,15060.5
PMEM,t,write,random,8,131072,14336,114688,1583866,12,631.366
PMEM,t,write,random,8,135168,14336,111212,2584353,19,386.944
PMEM,t,write,random,8,1048576,14336,14336,1583601,12,631.472
PMEM,t,write,random,8,1052672,14336,14280,2575486,19,388.276
PMEM,t,write,random,16,131072,14336,114688,1583073,24,631.683
PMEM,t,write,random,16,135168,14336,111212,2585173,39,386.821
PMEM,t,write,random,16,1048576,14336,14336,1590682,24,628.661
PMEM,t,write,random,16,1052672,14336,14280,2580618,39,387.504
PMEM,t,write,random,32,131072,14336,114688,1584285,48,631.199
PMEM,t,write,random,32,135168,14336,111212,2565981,78,389.714
PMEM,t,write,random,32,1048576,14336,14336,1581854,48,632.169
PMEM,t,write,random,32,1052672,14336,14280,2603968,79,384.029
PMEM,t,write,random,64,131072,14336,114688,1914568,116,522.311
PMEM,t,write,random,64,135168,14336,111212,3106203,189,321.936
PMEM,t,write,random,64,1048576,14336,14336,1922377,117,520.189
PMEM,t,write,random,64,1052672,14336,14280,3090150,188,323.609
PMEM,t,write,random,128,131072,14336,114688,1866356,227,535.803
PMEM,t,write,random,128,135168,14336,111212,2486577,303,402.159
PMEM,t,write,random,128,1048576,14336,14336,1855439,226,538.956
PMEM,t,write,random,128,1052672,14336,14280,2501904,305,399.696
PMEM,t,write,random,256,131072,14336,114688,1603470,391,623.647
PMEM,t,write,random,256,135168,14336,111212,2244910,548,445.452
PMEM,t,write,random,256,1048576,14336,14336,1603598,391,623.598
PMEM,t,write,random,256,1052672,14336,14280,2236170,545,447.193
PMEM,t,write,random,512,131072,14336,114688,1222353,596,818.094
PMEM,t,write,random,512,135168,14336,111212,1568640,765,637.495
PMEM,t,write,random,512,1048576,14336,14336,1209444,590,826.826
PMEM,t,write,random,512,1052672,14336,14280,1591787,777,628.225
PMEM,t,write,random,1024,131072,14336,114688,870726,850,1148.47
PMEM,t,write,random,1024,135168,14336,111212,1164900,1137,858.443
PMEM,t,write,random,1024,1048576,14336,14336,867982,847,1152.1
PMEM,t,write,random,1024,1052672,14336,14280,1160631,1133,861.6
PMEM,t,write,random,2048,131072,14336,114688,541588,1057,1846.42
PMEM,t,write,random,2048,135168,14336,111212,680122,1328,1470.32
PMEM,t,write,random,2048,1048576,14336,14336,541944,1058,1845.21
PMEM,t,write,random,2048,1052672,14336,14280,680995,1330,1468.44
PMEM,t,write,random,4096,131072,14336,114688,374144,1461,2672.76
PMEM,t,write,random,4096,135168,14336,111212,392188,1531,2549.8
PMEM,t,write,random,4096,1048576,14336,14336,373613,1459,2676.56
PMEM,t,write,random,4096,1052672,14336,14280,390404,1525,2561.45
PMEM,t,write,random,8192,131072,14336,114688,227478,1777,4396.02
PMEM,t,write,random,8192,135168,14336,111212,216896,1694,4610.5
PMEM,t,write,random,8192,1048576,14336,14336,220137,1719,4542.61
PMEM,t,write,random,8192,1052672,14336,14280,216410,1690,4620.85
PMEM,t,write,random,16384,131072,14336,114688,118571,1852,8433.71
PMEM,t,write,random,16384,135168,14336,111212,115787,1809,8636.51
PMEM,t,write,random,16384,1048576,14336,14336,117389,1834,8518.68
PMEM,t,write,random,16384,1052672,14336,14280,115244,1800,8677.24
PMEM,t,write,random,32768,131072,14336,114688,59658,1864,16762.2
PMEM,t,write,random,32768,135168,14336,111212,59104,1847,16919.2
PMEM,t,write,random,32768,1048576,14336,14336,59253,1851,16876.5
PMEM,t,write,random,32768,1052672,14336,14280,59105,1847,16918.9
PMEM,t,write,random,65536,131072,14336,114688,28705,1794,34836
PMEM,t,write,random,65536,135168,14336,111212,28510,1781,35075
PMEM,t,write,random,65536,1048576,14336,14336,28651,1790,34901.9
PMEM,t,write,random,65536,1052672,14336,14280,28416,1776,35190.6
PMEM,nt,read,sequential,8,131072,14336,114688,2542828,19,393.263
PMEM,nt,read,sequential,8,135168,14336,111212,2675461,20,373.767
PMEM,nt,read,sequential,8,1048576,14336,14336,2529438,19,395.345
PMEM,nt,read,sequential,8,1052672,14336,14280,2598914,19,384.776
PMEM,nt,read,sequential,16,131072,14336,114688,2541605,38,393.452
PMEM,nt,read,sequential,16,135168,14336,111212,2674147,40,373.951
PMEM,nt,read,sequential,16,1048576,14336,14336,2529382,38,395.353
PMEM,nt,read,sequential,16,1052672,14336,14280,2550541,38,392.074
PMEM,nt,read,sequential,32,131072,14336,114688,2521273,76,396.625
PMEM,nt,read,sequential,32,135168,14336,111212,2449365,74,408.269
PMEM,nt,read,sequential,32,1048576,14336,14336,2521261,76,396.627
PMEM,nt,read,sequential,32,1052672,14336,14280,2652682,80,376.977
PMEM,nt,read,sequential,64,131072,14336,114688,2514907,153,397.629
PMEM,nt,read,sequential,64,135168,14336,111212,2657243,162,376.33
PMEM,nt,read,sequential,64,1048576,14336,14336,2500160,152,399.974
PMEM,nt,read,sequential,64,1052672,14336,14280,2139310,130,467.44
PMEM,nt,read,sequential,128,131072,14336,114688,2350520,286,425.438
PMEM,nt,read,sequential,128,135168,14336,111212,2474742,302,404.082
PMEM,nt,read,sequential,128,1048576,14336,14336,2309015,281,433.085
PMEM,nt,read,sequential,128,1052672,14336,14280,2416199,294,413.873
PMEM,nt,read,sequential,256,131072,14336,114688,2307810,563,433.311
PMEM,nt,read,sequential,256,135168,14336,111212,2321393,566,430.776
PMEM,nt,read,sequential,256,1048576,14336,14336,2298891,561,434.992
PMEM,nt,read,sequential,256,1052672,14336,14280,2286633,558,437.324
PMEM,nt,read,sequential,512,131072,14336,114688,2191940,1070,456.217
PMEM,nt,read,sequential,512,135168,14336,111212,2235186,1091,447.39
PMEM,nt,read,sequential,512,1048576,14336,14336,2160247,1054,462.91
PMEM,nt,read,sequential,512,1052672,14336,14280,2238027,1092,446.822
PMEM,nt,read,sequential,1024,131072,14336,114688,1786335,1744,559.805
PMEM,nt,read,sequential,1024,135168,14336,111212,1919583,1874,520.946
PMEM,nt,read,sequential,1024,1048576,14336,14336,1772625,1731,564.135
PMEM,nt,read,sequential,1024,1052672,14336,14280,1908295,1863,524.028
PMEM,nt,read,sequential,2048,131072,14336,114688,1192327,2328,838.696
PMEM,nt,read,sequential,2048,135168,14336,111212,1199067,2341,833.981
PMEM,nt,read,sequential,2048,1048576,14336,14336,1200041,2343,833.305
PMEM,nt,read,sequential,2048,1052672,14336,14280,1201704,2347,832.151
PMEM,nt,read,sequential,4096,131072,14336,114688,681288,2661,1467.81
PMEM,nt,read,sequential,4096,135168,14336,111212,673797,2632,1484.13
PMEM,nt,read,sequential,4096,1048576,14336,14336,672596,2627,1486.78
PMEM,nt,read,sequential,4096,1052672,14336,14280,662638,2588,1509.12
PMEM,nt,read,sequential,8192,131072,14336,114688,395222,3087,2530.22
PMEM,nt,read,sequential,8192,135168,14336,111212,397517,3105,2515.61
PMEM,nt,read,sequential,8192,1048576,14336,14336,391788,3060,2552.4
PMEM,nt,read,sequential,8192,1052672,14336,14280,393615,3075,2540.55
PMEM,nt,read,sequential,16384,131072,14336,114688,182401,2850,5482.4
PMEM,nt,read,sequential,16384,135168,14336,111212,182087,2845,5491.86
PMEM,nt,read,sequential,16384,1048576,14336,14336,182719,2854,5472.88
PMEM,nt,read,sequential,16384,1052672,14336,14280,182079,2844,5492.11
PMEM,nt,read,sequential,32768,131072,14336,114688,90774,2836,11016.3
PMEM,nt,read,sequential,32768,135168,14336,111212,90823,2838,11010.3
PMEM,nt,read,sequential,32768,1048576,14336,14336,90656,2833,11030.7
PMEM,nt,read,sequential,32768,1052672,14336,14280,91330,2854,10949.2
PMEM,nt,read,sequential,65536,131072,14336,114688,45999,2874,21739.4
PMEM,nt,read,sequential,65536,135168,14336,111212,46092,2880,21695.5
PMEM,nt,read,sequential,65536,1048576,14336,14336,46065,2879,21708.4
PMEM,nt,read,sequential,65536,1052672,14336,14280,45935,2870,21769.4
PMEM,t,read,sequential,8,131072,14336,114688,2534116,19,394.615
PMEM,t,read,sequential,8,135168,14336,111212,2668444,20,374.75
PMEM,t,read,sequential,8,1048576,14336,14336,2502277,19,399.636
PMEM,t,read,sequential,8,1052672,14336,14280,2186679,16,457.314
PMEM,t,read,sequential,16,131072,14336,114688,2535184,38,394.449
PMEM,t,read,sequential,16,135168,14336,111212,2469542,37,404.933
PMEM,t,read,sequential,16,1048576,14336,14336,2529287,38,395.368
PMEM,t,read,sequential,16,1052672,14336,14280,2661000,40,375.799
PMEM,t,read,sequential,32,131072,14336,114688,2532781,77,394.823
PMEM,t,read,sequential,32,135168,14336,111212,2635748,80,379.399
PMEM,t,read,sequential,32,1048576,14336,14336,2518559,76,397.052
PMEM,t,read,sequential,32,1052672,14336,14280,2562714,78,390.211
PMEM,t,read,sequential,64,131072,14336,114688,2514566,153,397.683
PMEM,t,read,sequential,64,135168,14336,111212,2436611,148,410.406
PMEM,t,read,sequential,64,1048576,14336,14336,2434233,148,410.807
PMEM,t,read,sequential,64,1052672,14336,14280,2489662,151,401.661
PMEM,t,read,sequential,128,131072,14336,114688,2331916,284,428.832
PMEM,t,read,sequential,128,135168,14336,111212,2464979,300,405.683
PMEM,t,read,sequential,128,1048576,14336,14336,2316413,282,431.702
PMEM,t,read,sequential,128,1052672,14336,14280,2367292,288,422.424
PMEM,t,read,sequential,256,131072,14336,114688,2303295,562,434.16
PMEM,t,read,sequential,256,135168,14336,111212,2247364,548,444.966
PMEM,t,read,sequential,256,1048576,14336,14336,2315651,565,431.844
PMEM,t,read,sequential,256,1052672,14336,14280,2337384,570,427.829
PMEM,t,read,sequential,512,131072,14336,114688,2188549,1068,456.924
PMEM,t,read,sequential,512,135168,14336,111212,2251315,1099,444.185
PMEM,t,read,sequential,512,1048576,14336,14336,2164981,1057,461.898
PMEM,t,read,sequential,512,1052672,14336,14280,2261544,1104,442.176
PMEM,t,read,sequential,1024,131072,14336,114688,1788376,1746,559.166
PMEM,t,read,sequential,1024,135168,14336,111212,1935277,1889,516.722
PMEM,t,read,sequential,1024,1048576,14336,14336,1771148,1729,564.605
PMEM,t,read,sequential,1024,1052672,14336,14280,1925738,1880,519.281
PMEM,t,read,sequential,2048,131072,14336,114688,1195056,2334,836.78
PMEM,t,read,sequential,2048,135168,14336,111212,1201235,2346,832.477
PMEM,t,read,sequential,2048,1048576,14336,14336,1197272,2338,835.231
PMEM,t,read,sequential,2048,1052672,14336,14280,1204623,2352,830.135
PMEM,t,read,sequential,4096,131072,14336,114688,681820,2663,1466.66
PMEM,t,read,sequential,4096,135168,14336,111212,674112,2633,1483.43
PMEM,t,read,sequential,4096,1048576,14336,14336,673913,2632,1483.87
PMEM,t,read,sequential,4096,1052672,14336,14280,665690,2600,1502.2
PMEM,t,read,sequential,8192,131072,14336,114688,395580,3090,2527.93
PMEM,t,read,sequential,8192,135168,14336,111212,397024,3101,2518.73
PMEM,t,read,sequential,8192,1048576,14336,14336,392252,3064,2549.38
PMEM,t,read,sequential,8192,1052672,14336,14280,394466,3081,2535.07
PMEM,t,read,sequential,16384,131072,14336,114688,182175,2846,5489.2
PMEM,t,read,sequential,16384,135168,14336,111212,182623,2853,5475.75
PMEM,t,read,sequential,16384,1048576,14336,14336,181666,2838,5504.6
PMEM,t,read,sequential,16384,1052672,14336,14280,182534,2852,5478.4
PMEM,t,read,sequential,32768,131072,14336,114688,90687,2833,11026.8
PMEM,t,read,sequential,32768,135168,14336,111212,90830,2838,11009.5
PMEM,t,read,sequential,32768,1048576,14336,14336,90870,2839,11004.6
PMEM,t,read,sequential,32768,1052672,14336,14280,91282,2852,10955
PMEM,t,read,sequential,65536,131072,14336,114688,46187,2886,21650.7
PMEM,t,read,sequential,65536,135168,14336,111212,46147,2884,21669.8
PMEM,t,read,sequential,65536,1048576,14336,14336,46158,2884,21664.4
PMEM,t,read,sequential,65536,1052672,14336,14280,46075,2879,21703.4
PMEM,nt,read,random,8,131072,14336,114688,2462661,18,406.065
PMEM,nt,read,random,8,135168,14336,111212,2591888,19,385.819
PMEM,nt,read,random,8,1048576,14336,14336,2412967,18,414.428
PMEM,nt,read,random,8,1052672,14336,14280,2561136,19,390.452
PMEM,nt,read,random,16,131072,14336,114688,2440244,37,409.795
PMEM,nt,read,random,16,135168,14336,111212,2565203,39,389.833
PMEM,nt,read,random,16,1048576,14336,14336,2454570,37,407.403
PMEM,nt,read,random,16,1052672,14336,14280,2530785,38,395.134
PMEM,nt,read,random,32,131072,14336,114688,2416393,73,413.84
PMEM,nt,read,random,32,135168,14336,111212,2562262,78,390.28
PMEM,nt,read,random,32,1048576,14336,14336,2465144,75,405.656
PMEM,nt,read,random,32,1052672,14336,14280,2559583,78,390.689
PMEM,nt,read,random,64,131072,14336,114688,2428766,148,411.732
PMEM,nt,read,random,64,135168,14336,111212,2519410,153,396.918
PMEM,nt,read,random,64,1048576,14336,14336,2390123,145,418.388
PMEM,nt,read,random,64,1052672,14336,14280,2479149,151,403.364
PMEM,nt,read,random,128,131072,14336,114688,2271626,277,440.213
PMEM,nt,read,random,128,135168,14336,111212,2226977,271,449.039
PMEM,nt,read,random,128,1048576,14336,14336,2280086,278,438.58
PMEM,nt,read,random,128,1052672,14336,14280,2315934,282,431.791
PMEM,nt,read,random,256,131072,14336,114688,2287027,558,437.249
PMEM,nt,read,random,256,135168,14336,111212,2274856,555,439.588
PMEM,nt,read,random,256,1048576,14336,14336,2274469,555,439.663
PMEM,nt,read,random,256,1052672,14336,14280,1975020,482,506.324
PMEM,nt,read,random,512,131072,14336,114688,2131011,1040,469.261
PMEM,nt,read,random,512,135168,14336,111212,2150092,1049,465.096
PMEM,nt,read,random,512,1048576,14336,14336,2101671,1026,475.812
PMEM,nt,read,random,512,1052672,14336,14280,2208989,1078,452.696
PMEM,nt,read,random,1024,131072,14336,114688,1764944,1723,566.59
PMEM,nt,read,random,1024,135168,14336,111212,1763300,1721,567.118
PMEM,nt,read,random,1024,1048576,14336,14336,1750007,1708,571.426
PMEM,nt,read,random,1024,1052672,14336,14280,1777118,1735,562.709
PMEM,nt,read,random,2048,131072,14336,114688,1188668,2321,841.278
PMEM,nt,read,random,2048,135168,14336,111212,1187310,2318,842.24
PMEM,nt,read,random,2048,1048576,14336,14336,1195531,2335,836.448
PMEM,nt,read,random,2048,1052672,14336,14280,1202756,2349,831.423
PMEM,nt,read,random,4096,131072,14336,114688,671384,2622,1489.46
PMEM,nt,read,random,4096,135168,14336,111212,660963,2581,1512.94
PMEM,nt,read,random,4096,1048576,14336,14336,655840,2561,1524.76
PMEM,nt,read,random,4096,1052672,14336,14280,659584,2576,1516.11
PMEM,nt,read,random,8192,131072,14336,114688,393223,3072,2543.08
PMEM,nt,read,random,8192,135168,14336,111212,390155,3048,2563.08
PMEM,nt,read,random,8192,1048576,14336,14336,391686,3060,2553.07
PMEM,nt,read,random,8192,1052672,14336,14280,389977,3046,2564.25
PMEM,nt,read,random,16384,131072,14336,114688,181850,2841,5499.04
PMEM,nt,read,random,16384,135168,14336,111212,181143,2830,5520.49
PMEM,nt,read,random,16384,1048576,14336,14336,181201,2831,5518.71
PMEM,nt,read,random,16384,1052672,14336,14280,181496,2835,5509.76
PMEM,nt,read,random,32768,131072,14336,114688,90270,2820,11077.8
PMEM,nt,read,random,32768,135168,14336,111212,90593,2831,11038.3
PMEM,nt,read,random,32768,1048576,14336,14336,90725,2835,11022.3
PMEM,nt,read,random,32768,1052672,14336,14280,90911,2840,10999.7
PMEM,nt,read,random,65536,131072,14336,114688,46220,2888,21635.3
PMEM,nt,read,random,65536,135168,14336,111212,45971,2873,21752.4
PMEM,nt,read,random,65536,1048576,14336,14336,45847,2865,21811.3
PMEM,nt,read,random,65536,1052672,14336,14280,45925,2870,21774.5
PMEM,t,read,random,8,131072,14336,114688,2469959,18,404.865
