platform,flush_type,operation,access_pattern,io_size(B),blcok_size(B),data_space_size(MB),count,throughput(op/s),bandwidth(MB),avg_latency(ns)
PMEM,t,read,random,2048,131072,14336,114688,1187061,2318,842.416
PMEM,t,read,random,2048,135168,14336,111168,1184366,2313,844.333
PMEM,t,read,random,2048,1048576,14336,14336,1188650,2321,841.29
PMEM,t,read,random,2048,1052672,14336,14272,1189039,2322,841.015
PMEM,t,read,random,4096,131072,14336,114688,666022,2601,1501.45
PMEM,t,read,random,4096,135168,14336,111168,656129,2563,1524.09
PMEM,t,read,random,4096,1048576,14336,14336,661142,2582,1512.53
PMEM,t,read,random,4096,1052672,14336,14272,655274,2559,1526.08
PMEM,t,read,random,8192,131072,14336,114688,388542,3035,2573.72
PMEM,t,read,random,8192,135168,14336,111168,387281,3025,2582.1
PMEM,t,read,random,8192,1048576,14336,14336,388069,3031,2576.86
PMEM,t,read,random,8192,1052672,14336,14272,385364,3010,2594.95
PMEM,t,read,random,16384,131072,14336,114688,181401,2834,5512.64
PMEM,t,read,random,16384,135168,14336,111168,180944,2827,5526.56
PMEM,t,read,random,16384,1048576,14336,14336,180269,2816,5547.26
PMEM,t,read,random,16384,1052672,14336,14272,181172,2830,5519.6
PMEM,t,read,random,32768,131072,14336,114688,89743,2804,11142.9
PMEM,t,read,random,32768,135168,14336,111168,90467,2827,11053.7
PMEM,t,read,random,32768,1048576,14336,14336,90327,2822,11070.8
PMEM,t,read,random,32768,1052672,14336,14272,90501,2828,11049.5
PMEM,t,read,random,65536,131072,14336,114688,45961,2872,21757.3
PMEM,t,read,random,65536,135168,14336,111168,45605,2850,21927.4
PMEM,t,read,random,65536,1048576,14336,14336,45725,2857,21869.5
PMEM,t,read,random,65536,1052672,14336,14272,46004,2875,21736.9
platform,flush_type,operation,access_pattern,io_size(B),blcok_size(B),data_space_size(MB),count,throughput(op/s),bandwidth(MB),avg_latency(ns)
DRAM_cached,nt,write,sequential,8,131072,14336,114688,24722500,188,40.449
DRAM_cached,nt,write,sequential,8,135168,14336,111168,23362882,178,42.8029
DRAM_cached,nt,write,sequential,8,1048576,14336,14336,25439774,194,39.3085
DRAM_cached,nt,write,sequential,8,1052672,14336,14272,26236306,200,38.1151
DRAM_cached,nt,write,sequential,16,131072,14336,114688,24690427,376,40.5015
DRAM_cached,nt,write,sequential,16,135168,14336,111168,23260251,354,42.9918
DRAM_cached,nt,write,sequential,16,1048576,14336,14336,25412266,387,39.3511
DRAM_cached,nt,write,sequential,16,1052672,14336,14272,26384141,402,37.9016
DRAM_cached,nt,write,sequential,32,131072,14336,114688,24543401,749,40.7441
DRAM_cached,nt,write,sequential,32,135168,14336,111168,23378545,713,42.7743
DRAM_cached,nt,write,sequential,32,1048576,14336,14336,25362229,773,39.4287
DRAM_cached,nt,write,sequential,32,1052672,14336,14272,26297557,802,38.0263
DRAM_cached,nt,write,sequential,64,131072,14336,114688,24992144,1525,40.0126
DRAM_cached,nt,write,sequential,64,135168,14336,111168,21082619,1286,47.4324
DRAM_cached,nt,write,sequential,64,1048576,14336,14336,25261941,1541,39.5852
DRAM_cached,nt,write,sequential,64,1052672,14336,14272,25702996,1568,38.906
DRAM_cached,nt,write,sequential,128,131072,14336,114688,24304741,2966,41.1442
DRAM_cached,nt,write,sequential,128,135168,14336,111168,18942477,2312,52.7914
DRAM_cached,nt,write,sequential,128,1048576,14336,14336,23933142,2921,41.7831
DRAM_cached,nt,write,sequential,128,1052672,14336,14272,23564842,2876,42.4361
DRAM_cached,nt,write,sequential,256,131072,14336,114688,20151448,4919,49.6242
DRAM_cached,nt,write,sequential,256,135168,14336,111168,15480929,3779,64.5956
DRAM_cached,nt,write,sequential,256,1048576,14336,14336,18253537,4456,54.7839
DRAM_cached,nt,write,sequential,256,1052672,14336,14272,18577431,4535,53.8288
DRAM_cached,nt,write,sequential,512,131072,14336,114688,12594254,6149,79.4013
DRAM_cached,nt,write,sequential,512,135168,14336,111168,11739964,5732,85.1791
DRAM_cached,nt,write,sequential,512,1048576,14336,14336,12328914,6019,81.1101
DRAM_cached,nt,write,sequential,512,1052672,14336,14272,12375610,6042,80.8041
DRAM_cached,nt,write,sequential,1024,131072,14336,114688,7782970,7600,128.486
DRAM_cached,nt,write,sequential,1024,135168,14336,111168,7456021,7281,134.12
DRAM_cached,nt,write,sequential,1024,1048576,14336,14336,7652123,7472,130.683
DRAM_cached,nt,write,sequential,1024,1052672,14336,14272,7662164,7482,130.511
DRAM_cached,nt,write,sequential,2048,131072,14336,114688,4640274,9063,215.504
DRAM_cached,nt,write,sequential,2048,135168,14336,111168,4591142,8967,217.811
DRAM_cached,nt,write,sequential,2048,1048576,14336,14336,4623643,9030,216.28
DRAM_cached,nt,write,sequential,2048,1052672,14336,14272,4615248,9014,216.673
DRAM_cached,nt,write,sequential,4096,131072,14336,114688,2729174,10660,366.411
DRAM_cached,nt,write,sequential,4096,135168,14336,111168,2722549,10634,367.303
DRAM_cached,nt,write,sequential,4096,1048576,14336,14336,2705774,10569,369.58
DRAM_cached,nt,write,sequential,4096,1052672,14336,14272,2712962,10597,368.601
DRAM_cached,nt,write,sequential,8192,131072,14336,114688,1467084,11461,681.624
DRAM_cached,nt,write,sequential,8192,135168,14336,111168,1467368,11463,681.492
DRAM_cached,nt,write,sequential,8192,1048576,14336,14336,1473883,11514,678.479
DRAM_cached,nt,write,sequential,8192,1052672,14336,14272,1465468,11448,682.376
DRAM_cached,nt,write,sequential,16384,131072,14336,114688,766550,11977,1304.55
DRAM_cached,nt,write,sequential,16384,135168,14336,111168,769379,12021,1299.75
DRAM_cached,nt,write,sequential,16384,1048576,14336,14336,775328,12114,1289.78
DRAM_cached,nt,write,sequential,16384,1052672,14336,14272,774192,12096,1291.67
DRAM_cached,nt,write,sequential,32768,131072,14336,114688,388605,12143,2573.31
DRAM_cached,nt,write,sequential,32768,135168,14336,111168,388733,12147,2572.46
DRAM_cached,nt,write,sequential,32768,1048576,14336,14336,387431,12107,2581.1
DRAM_cached,nt,write,sequential,32768,1052672,14336,14272,388690,12146,2572.74
DRAM_cached,nt,write,sequential,65536,131072,14336,114688,196958,12309,5077.22
DRAM_cached,nt,write,sequential,65536,135168,14336,111168,196446,12277,5090.45
DRAM_cached,nt,write,sequential,65536,1048576,14336,14336,196246,12265,5095.62
DRAM_cached,nt,write,sequential,65536,1052672,14336,14272,195618,12226,5111.98
DRAM_cached,t,write,sequential,8,131072,14336,114688,24663502,188,40.5457
DRAM_cached,t,write,sequential,8,135168,14336,111168,23377169,178,42.7768
DRAM_cached,t,write,sequential,8,1048576,14336,14336,25475850,194,39.2529
DRAM_cached,t,write,sequential,8,1052672,14336,14272,26369809,201,37.9222
DRAM_cached,t,write,sequential,16,131072,14336,114688,24729627,377,40.4373
DRAM_cached,t,write,sequential,16,135168,14336,111168,23340132,356,42.8447
DRAM_cached,t,write,sequential,16,1048576,14336,14336,25488306,388,39.2337
DRAM_cached,t,write,sequential,16,1052672,14336,14272,26191048,399,38.181
DRAM_cached,t,write,sequential,32,131072,14336,114688,24647987,752,40.5713
DRAM_cached,t,write,sequential,32,135168,14336,111168,23400001,714,42.735
DRAM_cached,t,write,sequential,32,1048576,14336,14336,25427907,775,39.3269
DRAM_cached,t,write,sequential,32,1052672,14336,14272,25921990,791,38.5773
DRAM_cached,t,write,sequential,64,131072,14336,114688,25020288,1527,39.9676
DRAM_cached,t,write,sequential,64,135168,14336,111168,20909596,1276,47.8249
DRAM_cached,t,write,sequential,64,1048576,14336,14336,24945319,1522,40.0877
DRAM_cached,t,write,sequential,64,1052672,14336,14272,25767872,1572,38.808
DRAM_cached,t,write,sequential,128,131072,14336,114688,24278732,2963,41.1883
DRAM_cached,t,write,sequential,128,135168,14336,111168,18827284,2298,53.1144
DRAM_cached,t,write,sequential,128,1048576,14336,14336,24106758,2942,41.4821
DRAM_cached,t,write,sequential,128,1052672,14336,14272,24284168,2964,41.1791
DRAM_cached,t,write,sequential,256,131072,14336,114688,20047167,4894,49.8824
DRAM_cached,t,write,sequential,256,135168,14336,111168,16193355,3953,61.7537
DRAM_cached,t,write,sequential,256,1048576,14336,14336,18730883,4572,53.3878
DRAM_cached,t,write,sequential,256,1052672,14336,14272,18966012,4630,52.7259
DRAM_cached,t,write,sequential,512,131072,14336,114688,12601944,6153,79.3528
DRAM_cached,t,write,sequential,512,135168,14336,111168,11707320,5716,85.4166
DRAM_cached,t,write,sequential,512,1048576,14336,14336,12347741,6029,80.9865
DRAM_cached,t,write,sequential,512,1052672,14336,14272,12137829,5926,82.3871
DRAM_cached,t,write,sequential,1024,131072,14336,114688,7776542,7594,128.592
DRAM_cached,t,write,sequential,1024,135168,14336,111168,7472249,7297,133.829
DRAM_cached,t,write,sequential,1024,1048576,14336,14336,7704540,7523,129.794
DRAM_cached,t,write,sequential,1024,1052672,14336,14272,7495770,7320,133.409
DRAM_cached,t,write,sequential,2048,131072,14336,114688,4624420,9032,216.243
DRAM_cached,t,write,sequential,2048,135168,14336,111168,4614149,9012,216.725
DRAM_cached,t,write,sequential,2048,1048576,14336,14336,4599484,8983,217.416
DRAM_cached,t,write,sequential,2048,1052672,14336,14272,4629767,9042,215.994
DRAM_cached,t,write,sequential,4096,131072,14336,114688,2737896,10694,365.244
DRAM_cached,t,write,sequential,4096,135168,14336,111168,2733656,10678,365.81
DRAM_cached,t,write,sequential,4096,1048576,14336,14336,2742001,10710,364.697
DRAM_cached,t,write,sequential,4096,1052672,14336,14272,2737137,10691,365.345
DRAM_cached,t,write,sequential,8192,131072,14336,114688,1469890,11483,680.323
DRAM_cached,t,write,sequential,8192,135168,14336,111168,1469044,11476,680.715
DRAM_cached,t,write,sequential,8192,1048576,14336,14336,1479313,11557,675.989
DRAM_cached,t,write,sequential,8192,1052672,14336,14272,1479789,11560,675.772
DRAM_cached,t,write,sequential,16384,131072,14336,114688,768008,12000,1302.07
DRAM_cached,t,write,sequential,16384,135168,14336,111168,770649,12041,1297.61
DRAM_cached,t,write,sequential,16384,1048576,14336,14336,777565,12149,1286.07
DRAM_cached,t,write,sequential,16384,1052672,14336,14272,776878,12138,1287.2
DRAM_cached,t,write,sequential,32768,131072,14336,114688,388852,12151,2571.67
DRAM_cached,t,write,sequential,32768,135168,14336,111168,388138,12129,2576.4
DRAM_cached,t,write,sequential,32768,1048576,14336,14336,389938,12185,2564.51
DRAM_cached,t,write,sequential,32768,1052672,14336,14272,387061,12095,2583.57
DRAM_cached,t,write,sequential,65536,131072,14336,114688,196885,12305,5079.09
DRAM_cached,t,write,sequential,65536,135168,14336,111168,196723,12295,5083.27
DRAM_cached,t,write,sequential,65536,1048576,14336,14336,196315,12269,5093.85
DRAM_cached,t,write,sequential,65536,1052672,14336,14272,196440,12277,5090.59
DRAM_cached,nt,write,random,8,131072,14336,114688,25191194,192,39.6964
DRAM_cached,nt,write,random,8,135168,14336,111168,25531932,194,39.1666
DRAM_cached,nt,write,random,8,1048576,14336,14336,25710924,196,38.894
DRAM_cached,nt,write,random,8,1052672,14336,14272,26525711,202,37.6993
DRAM_cached,nt,write,random,16,131072,14336,114688,25068245,382,39.8911
DRAM_cached,nt,write,random,16,135168,14336,111168,25576352,390,39.0986
DRAM_cached,nt,write,random,16,1048576,14336,14336,25600960,390,39.061
DRAM_cached,nt,write,random,16,1052672,14336,14272,25816534,393,38.7349
DRAM_cached,nt,write,random,32,131072,14336,114688,25098352,765,39.8433
DRAM_cached,nt,write,random,32,135168,14336,111168,25647225,782,38.9906
DRAM_cached,nt,write,random,32,1048576,14336,14336,25456353,776,39.2829
DRAM_cached,nt,write,random,32,1052672,14336,14272,26533256,809,37.6886
DRAM_cached,nt,write,random,64,131072,14336,114688,25263621,1541,39.5826
DRAM_cached,nt,write,random,64,135168,14336,111168,25201048,1538,39.6809
DRAM_cached,nt,write,random,64,1048576,14336,14336,25303184,1544,39.5207
DRAM_cached,nt,write,random,64,1052672,14336,14272,25697951,1568,38.9136
DRAM_cached,nt,write,random,128,131072,14336,114688,24034485,2933,41.6069
DRAM_cached,nt,write,random,128,135168,14336,111168,23825204,2908,41.9724
DRAM_cached,nt,write,random,128,1048576,14336,14336,23864616,2913,41.903
DRAM_cached,nt,write,random,128,1052672,14336,14272,24053581,2936,41.5739
DRAM_cached,nt,write,random,256,131072,14336,114688,19091372,4660,52.3797
DRAM_cached,nt,write,random,256,135168,14336,111168,19168572,4679,52.1687
DRAM_cached,nt,write,random,256,1048576,14336,14336,19229221,4694,52.0042
DRAM_cached,nt,write,random,256,1052672,14336,14272,18914935,4617,52.8683
DRAM_cached,nt,write,random,512,131072,14336,114688,11018998,5380,90.7523
DRAM_cached,nt,write,random,512,135168,14336,111168,11152577,5445,89.6654
DRAM_cached,nt,write,random,512,1048576,14336,14336,10651592,5200,93.8827
DRAM_cached,nt,write,random,512,1052672,14336,14272,10850434,5298,92.1622
DRAM_cached,nt,write,random,1024,131072,14336,114688,7405060,7231,135.043
DRAM_cached,nt,write,random,1024,135168,14336,111168,7370085,7197,135.684
DRAM_cached,nt,write,random,1024,1048576,14336,14336,7385130,7212,135.407
DRAM_cached,nt,write,random,1024,1052672,14336,14272,7283427,7112,137.298
DRAM_cached,nt,write,random,2048,131072,14336,114688,4453679,8698,224.533
DRAM_cached,nt,write,random,2048,135168,14336,111168,4361353,8518,229.287
DRAM_cached,nt,write,random,2048,1048576,14336,14336,4431189,8654,225.673
DRAM_cached,nt,write,random,2048,1052672,14336,14272,4362870,8521,229.207
DRAM_cached,nt,write,random,4096,131072,14336,114688,2733188,10676,365.873
DRAM_cached,nt,write,random,4096,135168,14336,111168,2685910,10491,372.313
DRAM_cached,nt,write,random,4096,1048576,14336,14336,2713538,10599,368.522
DRAM_cached,nt,write,random,4096,1052672,14336,14272,2719838,10624,367.669
DRAM_cached,nt,write,random,8192,131072,14336,114688,1492774,11662,669.894
DRAM_cached,nt,write,random,8192,135168,14336,111168,1475621,11528,677.681
DRAM_cached,nt,write,random,8192,1048576,14336,14336,1506732,11771,663.688
DRAM_cached,nt,write,random,8192,1052672,14336,14272,1468833,11475,680.812
DRAM_cached,nt,write,random,16384,131072,14336,114688,770138,12033,1298.47
DRAM_cached,nt,write,random,16384,135168,14336,111168,762263,11910,1311.88
DRAM_cached,nt,write,random,16384,1048576,14336,14336,771580,12055,1296.04
DRAM_cached,nt,write,random,16384,1052672,14336,14272,764978,11952,1307.23
DRAM_cached,nt,write,random,32768,131072,14336,114688,387620,12113,2579.84
DRAM_cached,nt,write,random,32768,135168,14336,111168,385678,12052,2592.83
DRAM_cached,nt,write,random,32768,1048576,14336,14336,386397,12074,2588.01
DRAM_cached,nt,write,random,32768,1052672,14336,14272,382231,11944,2616.21
DRAM_cached,nt,write,random,65536,131072,14336,114688,196219,12263,5096.34
DRAM_cached,nt,write,random,65536,135168,14336,111168,196162,12260,5097.82
DRAM_cached,nt,write,random,65536,1048576,14336,14336,195200,12200,5122.93
DRAM_cached,nt,write,random,65536,1052672,14336,14272,195784,12236,5107.66
DRAM_cached,t,write,random,8,131072,14336,114688,25262041,192,39.5851
DRAM_cached,t,write,random,8,135168,14336,111168,25564054,195,39.1174
DRAM_cached,t,write,random,8,1048576,14336,14336,25578395,195,39.0955
DRAM_cached,t,write,random,8,1052672,14336,14272,26561107,202,37.649
DRAM_cached,t,write,random,16,131072,14336,114688,25105577,383,39.8318
DRAM_cached,t,write,random,16,135168,14336,111168,25514393,389,39.1936
DRAM_cached,t,write,random,16,1048576,14336,14336,25575566,390,39.0998
DRAM_cached,t,write,random,16,1052672,14336,14272,26384141,402,37.9016
DRAM_cached,t,write,random,32,131072,14336,114688,25136219,767,39.7832
DRAM_cached,t,write,random,32,135168,14336,111168,25571816,780,39.1056
DRAM_cached,t,write,random,32,1048576,14336,14336,25697558,784,38.9142
DRAM_cached,t,write,random,32,1052672,14336,14272,26278915,801,38.0533
DRAM_cached,t,write,random,64,131072,14336,114688,25273163,1542,39.5677
DRAM_cached,t,write,random,64,135168,14336,111168,24941929,1522,40.0931
DRAM_cached,t,write,random,64,1048576,14336,14336,24939851,1522,40.0965
DRAM_cached,t,write,random,64,1052672,14336,14272,25395153,1549,39.3776
DRAM_cached,t,write,random,128,131072,14336,114688,24121456,2944,41.4569
DRAM_cached,t,write,random,128,135168,14336,111168,23907343,2918,41.8282
DRAM_cached,t,write,random,128,1048576,14336,14336,24176724,2951,41.3621
DRAM_cached,t,write,random,128,1052672,14336,14272,24199469,2954,41.3232
DRAM_cached,t,write,random,256,131072,14336,114688,19185188,4683,52.1235
DRAM_cached,t,write,random,256,135168,14336,111168,19384906,4732,51.5865
DRAM_cached,t,write,random,256,1048576,14336,14336,19055999,4652,52.4769
DRAM_cached,t,write,random,256,1052672,14336,14272,18902084,4614,52.9042
DRAM_cached,t,write,random,512,131072,14336,114688,11088339,5414,90.1848
DRAM_cached,t,write,random,512,135168,14336,111168,11087424,5413,90.1923
DRAM_cached,t,write,random,512,1048576,14336,14336,10889818,5317,91.8289
DRAM_cached,t,write,random,512,1052672,14336,14272,10719881,5234,93.2846
DRAM_cached,t,write,random,1024,131072,14336,114688,7428845,7254,134.61
DRAM_cached,t,write,random,1024,135168,14336,111168,7362143,7189,135.83
DRAM_cached,t,write,random,1024,1048576,14336,14336,7402920,7229,135.082
DRAM_cached,t,write,random,1024,1052672,14336,14272,7207502,7038,138.744
DRAM_cached,t,write,random,2048,131072,14336,114688,4451316,8693,224.653
DRAM_cached,t,write,random,2048,135168,14336,111168,4380853,8556,228.266
DRAM_cached,t,write,random,2048,1048576,14336,14336,4395639,8585,227.498
DRAM_cached,t,write,random,2048,1052672,14336,14272,4352643,8501,229.745
DRAM_cached,t,write,random,4096,131072,14336,114688,2736435,10689,365.439
DRAM_cached,t,write,random,4096,135168,14336,111168,2695209,10528,371.029
DRAM_cached,t,write,random,4096,1048576,14336,14336,2766330,10805,361.49
DRAM_cached,t,write,random,4096,1052672,14336,14272,2714124,10602,368.443
DRAM_cached,t,write,random,8192,131072,14336,114688,1492249,11658,670.129
DRAM_cached,t,write,random,8192,135168,14336,111168,1472986,11507,678.893
DRAM_cached,t,write,random,8192,1048576,14336,14336,1510356,11799,662.095
DRAM_cached,t,write,random,8192,1052672,14336,14272,1464148,11438,682.991
DRAM_cached,t,write,random,16384,131072,14336,114688,771566,12055,1296.06
DRAM_cached,t,write,random,16384,135168,14336,111168,761918,11904,1312.48
DRAM_cached,t,write,random,16384,1048576,14336,14336,775413,12115,1289.64
DRAM_cached,t,write,random,16384,1052672,14336,14272,761297,11895,1313.55
DRAM_cached,t,write,random,32768,131072,14336,114688,387945,12123,2577.68
DRAM_cached,t,write,random,32768,135168,14336,111168,386230,12069,2589.13
DRAM_cached,t,write,random,32768,1048576,14336,14336,386054,12064,2590.3
DRAM_cached,t,write,random,32768,1052672,14336,14272,385044,12032,2597.1
DRAM_cached,t,write,random,65536,131072,14336,114688,196158,12259,5097.93
DRAM_cached,t,write,random,65536,135168,14336,111168,196169,12260,5097.63
DRAM_cached,t,write,random,65536,1048576,14336,14336,195496,12218,5115.18
DRAM_cached,t,write,random,65536,1052672,14336,14272,195927,12245,5103.92
DRAM_cached,nt,read,sequential,8,131072,14336,114688,11806829,90,84.6967
DRAM_cached,nt,read,sequential,8,135168,14336,111168,12314951,93,81.2021
DRAM_cached,nt,read,sequential,8,1048576,14336,14336,11280816,86,88.6461
DRAM_cached,nt,read,sequential,8,1052672,14336,14272,11253843,85,88.8585
DRAM_cached,nt,read,sequential,16,131072,14336,114688,11740206,179,85.1774
DRAM_cached,nt,read,sequential,16,135168,14336,111168,12267405,187,81.5168
DRAM_cached,nt,read,sequential,16,1048576,14336,14336,10910438,166,91.6553
DRAM_cached,nt,read,sequential,16,1052672,14336,14272,10957818,167,91.259
DRAM_cached,nt,read,sequential,32,131072,14336,114688,11554296,352,86.5479
DRAM_cached,nt,read,sequential,32,135168,14336,111168,12060752,368,82.9136
DRAM_cached,nt,read,sequential,32,1048576,14336,14336,10867225,331,92.0198
DRAM_cached,nt,read,sequential,32,1052672,14336,14272,10729358,327,93.2022
DRAM_cached,nt,read,sequential,64,131072,14336,114688,11155062,680,89.6454
DRAM_cached,nt,read,sequential,64,135168,14336,111168,11412616,696,87.6223
DRAM_cached,nt,read,sequential,64,1048576,14336,14336,10272998,627,97.3426
DRAM_cached,nt,read,sequential,64,1052672,14336,14272,10297600,628,97.11
DRAM_cached,nt,read,sequential,128,131072,14336,114688,10646103,1299,93.9311
DRAM_cached,nt,read,sequential,128,135168,14336,111168,11002239,1343,90.8906
DRAM_cached,nt,read,sequential,128,1048576,14336,14336,10001339,1220,99.9866
DRAM_cached,nt,read,sequential,128,1052672,14336,14272,9966577,1216,100.335
DRAM_cached,nt,read,sequential,256,131072,14336,114688,10965645,2677,91.1939
DRAM_cached,nt,read,sequential,256,135168,14336,111168,11408357,2785,87.655
DRAM_cached,nt,read,sequential,256,1048576,14336,14336,9657344,2357,103.548
DRAM_cached,nt,read,sequential,256,1052672,14336,14272,9745212,2379,102.614
DRAM_cached,nt,read,sequential,512,131072,14336,114688,9882211,4825,101.192
DRAM_cached,nt,read,sequential,512,135168,14336,111168,10398885,5077,96.1641
DRAM_cached,nt,read,sequential,512,1048576,14336,14336,8903424,4347,112.316
DRAM_cached,nt,read,sequential,512,1052672,14336,14272,9077892,4432,110.158
DRAM_cached,nt,read,sequential,1024,131072,14336,114688,6095485,5952,164.056
DRAM_cached,nt,read,sequential,1024,135168,14336,111168,5888811,5750,169.814
DRAM_cached,nt,read,sequential,1024,1048576,14336,14336,5751006,5616,173.883
DRAM_cached,nt,read,sequential,1024,1052672,14336,14272,5812161,5675,172.053
DRAM_cached,nt,read,sequential,2048,131072,14336,114688,3293772,6433,303.603
DRAM_cached,nt,read,sequential,2048,135168,14336,111168,3330491,6504,300.256
DRAM_cached,nt,read,sequential,2048,1048576,14336,14336,3336752,6517,299.693
DRAM_cached,nt,read,sequential,2048,1052672,14336,14272,3253068,6353,307.402
DRAM_cached,nt,read,sequential,4096,131072,14336,114688,2324986,9081,430.11
DRAM_cached,nt,read,sequential,4096,135168,14336,111168,2306020,9007,433.647
DRAM_cached,nt,read,sequential,4096,1048576,14336,14336,2266458,8853,441.217
DRAM_cached,nt,read,sequential,4096,1052672,14336,14272,2266428,8853,441.223
DRAM_cached,nt,read,sequential,8192,131072,14336,114688,1185555,9262,843.486
DRAM_cached,nt,read,sequential,8192,135168,14336,111168,1196651,9348,835.665
DRAM_cached,nt,read,sequential,8192,1048576,14336,14336,1197359,9354,835.171
DRAM_cached,nt,read,sequential,8192,1052672,14336,14272,1183675,9247,844.826
DRAM_cached,nt,read,sequential,16384,131072,14336,114688,421759,6589,2371.02
DRAM_cached,nt,read,sequential,16384,135168,14336,111168,421159,6580,2374.4
DRAM_cached,nt,read,sequential,16384,1048576,14336,14336,420145,6564,2380.13
DRAM_cached,nt,read,sequential,16384,1052672,14336,14272,417966,6530,2392.54
DRAM_cached,nt,read,sequential,32768,131072,14336,114688,197676,6177,5058.77
DRAM_cached,nt,read,sequential,32768,135168,14336,111168,198311,6197,5042.56
DRAM_cached,nt,read,sequential,32768,1048576,14336,14336,197236,6163,5070.04
DRAM_cached,nt,read,sequential,32768,1052672,14336,14272,197518,6172,5062.82
DRAM_cached,nt,read,sequential,65536,131072,14336,114688,99985,6249,10001.5
DRAM_cached,nt,read,sequential,65536,135168,14336,111168,99315,6207,10068.9
DRAM_cached,nt,read,sequential,65536,1048576,14336,14336,99601,6225,10040
DRAM_cached,nt,read,sequential,65536,1052672,14336,14272,99416,6213,10058.7
DRAM_cached,t,read,sequential,8,131072,14336,114688,11750463,89,85.103
DRAM_cached,t,read,sequential,8,135168,14336,111168,12360193,94,80.9049
DRAM_cached,t,read,sequential,8,1048576,14336,14336,11121618,84,89.915
DRAM_cached,t,read,sequential,8,1052672,14336,14272,10977262,83,91.0974
DRAM_cached,t,read,sequential,16,131072,14336,114688,11672376,178,85.6724
DRAM_cached,t,read,sequential,16,135168,14336,111168,12256202,187,81.5913
DRAM_cached,t,read,sequential,16,1048576,14336,14336,11051572,168,90.4849
DRAM_cached,t,read,sequential,16,1052672,14336,14272,11080108,169,90.2518
DRAM_cached,t,read,sequential,32,131072,14336,114688,11559577,352,86.5084
DRAM_cached,t,read,sequential,32,135168,14336,111168,12026985,367,83.1464
DRAM_cached,t,read,sequential,32,1048576,14336,14336,10836584,330,92.28
DRAM_cached,t,read,sequential,32,1052672,14336,14272,10874029,331,91.9622
DRAM_cached,t,read,sequential,64,131072,14336,114688,11167183,681,89.5481
DRAM_cached,t,read,sequential,64,135168,14336,111168,11607954,708,86.1478
DRAM_cached,t,read,sequential,64,1048576,14336,14336,10335932,630,96.7499
DRAM_cached,t,read,sequential,64,1052672,14336,14272,10384016,633,96.3018
DRAM_cached,t,read,sequential,128,131072,14336,114688,10644380,1299,93.9463
DRAM_cached,t,read,sequential,128,135168,14336,111168,11045732,1348,90.5327
DRAM_cached,t,read,sequential,128,1048576,14336,14336,9874835,1205,101.268
DRAM_cached,t,read,sequential,128,1052672,14336,14272,10025689,1223,99.7438
DRAM_cached,t,read,sequential,256,131072,14336,114688,10926655,2667,91.5193
DRAM_cached,t,read,sequential,256,135168,14336,111168,11365790,2774,87.9833
DRAM_cached,t,read,sequential,256,1048576,14336,14336,9694431,2366,103.152
DRAM_cached,t,read,sequential,256,1052672,14336,14272,9650070,2355,103.626
DRAM_cached,t,read,sequential,512,131072,14336,114688,9868316,4818,101.334
DRAM_cached,t,read,sequential,512,135168,14336,111168,10388209,5072,96.263
DRAM_cached,t,read,sequential,512,1048576,14336,14336,8874411,4333,112.684
DRAM_cached,t,read,sequential,512,1052672,14336,14272,8933970,4362,111.932
DRAM_cached,t,read,sequential,1024,131072,14336,114688,6114891,5971,163.535
DRAM_cached,t,read,sequential,1024,135168,14336,111168,5852331,5715,170.872
DRAM_cached,t,read,sequential,1024,1048576,14336,14336,5672077,5539,176.302
DRAM_cached,t,read,sequential,1024,1052672,14336,14272,5811032,5674,172.086
DRAM_cached,t,read,sequential,2048,131072,14336,114688,3295929,6437,303.405
DRAM_cached,t,read,sequential,2048,135168,14336,111168,3333041,6509,300.026
DRAM_cached,t,read,sequential,2048,1048576,14336,14336,3298818,6443,303.139
DRAM_cached,t,read,sequential,2048,1052672,14336,14272,3304381,6453,302.629
DRAM_cached,t,read,sequential,4096,131072,14336,114688,2318909,9058,431.237
DRAM_cached,t,read,sequential,4096,135168,14336,111168,2308430,9017,433.195
DRAM_cached,t,read,sequential,4096,1048576,14336,14336,2281673,8912,438.275
DRAM_cached,t,read,sequential,4096,1052672,14336,14272,2290344,8946,436.615
DRAM_cached,t,read,sequential,8192,131072,14336,114688,1186327,9268,842.937
DRAM_cached,t,read,sequential,8192,135168,14336,111168,1201511,9386,832.285
DRAM_cached,t,read,sequential,8192,1048576,14336,14336,1192589,9317,838.511
DRAM_cached,t,read,sequential,8192,1052672,14336,14272,1176276,9189,850.14
DRAM_cached,t,read,sequential,16384,131072,14336,114688,421810,6590,2370.73
DRAM_cached,t,read,sequential,16384,135168,14336,111168,422068,6594,2369.28
DRAM_cached,t,read,sequential,16384,1048576,14336,14336,418922,6545,2387.08
DRAM_cached,t,read,sequential,16384,1052672,14336,14272,418160,6533,2391.43
DRAM_cached,t,read,sequential,32768,131072,14336,114688,197618,6175,5060.24
DRAM_cached,t,read,sequential,32768,135168,14336,111168,197686,6177,5058.5
DRAM_cached,t,read,sequential,32768,1048576,14336,14336,198012,6187,5050.19
DRAM_cached,t,read,sequential,32768,1052672,14336,14272,196992,6156,5076.33
DRAM_cached,t,read,sequential,65536,131072,14336,114688,100091,6255,9990.86
DRAM_cached,t,read,sequential,65536,135168,14336,111168,99739,6233,10026.1
